tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres
tt0003442	movie	Tess of the D'Urbervilles	Tess of the D'Urbervilles	0	1913	\N	\N	Drama,Romance
tt0003888	movie	The Envoy Extraordinary	The Envoy Extraordinary	0	1914	\N	\N	Drama
tt0004972	movie	The Birth of a Nation	The Birth of a Nation	0	1915	\N	195	Drama,War
tt0006182	movie	Trilby	Trilby	0	1915	\N	59	Drama
tt0006864	movie	Intolerance	Intolerance: Love's Struggle Throughout the Ages	0	1916	\N	163	Drama,History
tt0007831	movie	Cupid by Proxy	Cupid by Proxy	0	1918	\N	\N	Comedy,Drama
tt0007857	movie	The Devil-Stone	The Devil-Stone	0	1917	\N	60	Crime,Drama,Mystery
tt0007963	movie	The Foolish Virgin	The Foolish Virgin	0	1916	\N	50	Drama
tt0007995	movie	The Gentle Intruder	The Gentle Intruder	0	1917	\N	\N	Drama
tt0008239	movie	The Mad Lover	The Mad Lover	0	1917	\N	50	Drama
tt0008272	movie	The Marriage Market	The Marriage Market	0	1917	\N	50	Crime,Drama
tt0008416	movie	Peace on Earth	Pax æterna	0	1917	\N	82	War
tt0008563	movie	The Seven Swans	The Seven Swans	0	1917	\N	50	Fantasy,Romance
tt0008891	movie	The Blue Bird	The Blue Bird	0	1918	\N	75	Family,Fantasy
tt0009111	movie	The Girl with the Champagne Eyes	The Girl with the Champagne Eyes	0	1918	\N	50	Drama
tt0010386	movie	The Lost Battalion	The Lost Battalion	0	1919	\N	70	Drama,History,War
tt0010795	movie	The Trail of the Octopus	The Trail of the Octopus	0	1919	\N	300	Action,Mystery,Thriller
tt0010994	movie	Billions	Billions	0	1920	\N	60	Comedy
tt0010995	movie	Black Is White	Black Is White	0	1920	\N	60	Drama
tt0011252	movie	The Gray Wolf's Ghost	The Gray Wolf's Ghost	0	1919	\N	50	Drama,Western
tt0011812	movie	The Vanishing Dagger	The Vanishing Dagger	0	1920	\N	\N	Adventure
tt0011960	movie	The Wildcat	Die Bergkatze	0	1921	\N	79	Comedy,Drama,Romance
tt0011965	movie	Bhakta Vidur	Bhakta Vidur	0	1922	\N	\N	Drama
tt0011971	movie	Bilet Ferat	Bilet Ferat	0	1921	\N	\N	Comedy
tt0012349	movie	The Kid	The Kid	0	1921	\N	68	Comedy,Drama,Family
tt0012938	movie	Beyond the Rocks	Beyond the Rocks	0	1922	\N	80	Drama,Romance
tt0012979	movie	Broadway Rose	Broadway Rose	0	1922	\N	60	Drama,Romance
tt0013201	movie	Grandma's Boy	Grandma's Boy	0	1922	\N	60	Comedy,Family
tt0013257	movie	Häxan	Häxan	0	1922	\N	91	Documentary,Fantasy,Horror
tt0013442	movie	Nosferatu: A Symphony of Horror	Nosferatu, eine Symphonie des Grauens	0	1922	\N	94	Fantasy,Horror
tt0013568	movie	Sadhu Aur Shaitan	Sadhu Aur Shaitan	0	1922	\N	155	Comedy
tt0013571	movie	Salomé	Salomé	0	1922	\N	72	Biography,Drama,History
tt0013648	movie	The Super Sex	The Super Sex	0	1922	\N	60	Comedy,Romance
tt0013674	movie	The Three Must-Get-Theres	The Three Must-Get-Theres	0	1922	\N	58	Action,Adventure,Comedy
tt0013688	movie	The Toll of the Sea	The Toll of the Sea	0	1922	\N	54	Drama,Family,Fantasy
tt0013710	movie	Trifling Women	Trifling Women	0	1922	\N	90	Drama,Romance
tt0013928	movie	The Clean-Up	The Clean-Up	0	1923	\N	50	Comedy
tt0013966	movie	The Dancer of the Nile	The Dancer of the Nile	0	1923	\N	60	Drama,Romance
tt0014118	movie	The Haunted Valley	The Haunted Valley	0	1923	\N	\N	Adventure,Mystery,Thriller
tt0014142	movie	The Hunchback of Notre Dame	The Hunchback of Notre Dame	0	1923	\N	133	Drama,Horror,Romance
tt0014341	movie	Our Hospitality	Our Hospitality	0	1923	\N	65	Comedy,Romance,Thriller
tt0014408	movie	Richard the Lion-Hearted	Richard the Lion-Hearted	0	1923	\N	80	Drama
tt0014532	movie	The Ten Commandments	The Ten Commandments	0	1923	\N	136	Biography,Drama,History
tt0014898	movie	Whirlpool of Fate	La fille de l'eau	0	1925	\N	71	Drama,Romance
tt0015014	movie	L'inhumaine	L'inhumaine	0	1924	\N	135	Drama,Mystery,Romance
tt0015016	movie	The Iron Horse	The Iron Horse	0	1924	\N	150	Drama,History,Romance
tt0015035	movie	Kanya Vikraya	Kanya Vikraya	0	1924	\N	\N	\N
tt0015064	movie	The Last Laugh	Der letzte Mann	0	1924	\N	90	Drama
tt0015123	movie	The Mask of Lopez	The Mask of Lopez	0	1924	\N	50	Drama,Western
tt0015303	movie	Sanyasi	Sanyasi	0	1924	\N	\N	\N
tt0015321	movie	Shahjehan	Shahjehan	0	1924	\N	\N	History
tt0015324	movie	Sherlock Jr.	Sherlock Jr.	0	1924	\N	45	Action,Comedy,Romance
tt0015359	movie	Sporting Youth	Sporting Youth	0	1924	\N	70	Action,Comedy,Romance
tt0015361	movie	Strike	Stachka	0	1925	\N	82	Drama
tt0015648	movie	Battleship Potemkin	Bronenosets Potyomkin	0	1925	\N	66	Drama,History,Thriller
tt0015864	movie	The Gold Rush	The Gold Rush	0	1925	\N	95	Adventure,Comedy,Drama
tt0015881	movie	Greed	Greed	0	1924	\N	140	Drama,Thriller,Western
tt0016039	movie	The Lost World	The Lost World	0	1925	\N	110	Adventure,Fantasy,Horror
tt0016051	movie	The Lucky Devil	The Lucky Devil	0	1925	\N	63	Action,Comedy,Drama
tt0016226	movie	The Plastic Age	The Plastic Age	0	1925	\N	73	Comedy,Romance,Sport
tt0016240	movie	Prem Sanyas	Prem Sanyas	0	1925	\N	97	Biography,Drama,History
tt0016473	movie	The Unholy Three	The Unholy Three	0	1925	\N	86	Crime,Drama,Romance
tt0016672	movie	The Boob	The Boob	0	1926	\N	64	Comedy,Romance
tt0016804	movie	Don Juan	Don Juan	0	1926	\N	110	Adventure,Romance
tt0016840	movie	The Family Upstairs	The Family Upstairs	0	1926	\N	60	Comedy,Drama
tt0016847	movie	Faust	Faust: Eine deutsche Volkssage	0	1926	\N	107	Drama,Fantasy,Horror
tt0016874	movie	The Fire Brigade	The Fire Brigade	0	1926	\N	90	Drama
tt0016939	movie	The Great K & A Train Robbery	The Great K & A Train Robbery	0	1926	\N	53	Drama,Western
tt0016981	movie	The Honeymoon Express	The Honeymoon Express	0	1926	\N	70	Drama
tt0017048	movie	A Page of Madness	Kurutta ichipêji	0	1926	\N	70	Drama,Horror,Thriller
tt0017075	movie	The Lodger: A Story of the London Fog	The Lodger: A Story of the London Fog	0	1927	\N	92	Crime,Drama,Mystery
tt0017122	movie	The Marriage Clause	The Marriage Clause	0	1926	\N	80	Drama
tt0017123	movie	Marriage License?	Marriage License?	0	1926	\N	80	Drama
tt0017136	movie	Metropolis	Metropolis	0	1927	\N	153	Drama,Sci-Fi
tt0017185	movie	My Official Wife	My Official Wife	0	1926	\N	84	Drama,Romance,War
tt0017224	movie	Oh, Baby!	Oh, Baby!	0	1926	\N	70	Action,Comedy,Drama
tt0017226	movie	Old Ironsides	Old Ironsides	0	1926	\N	111	Drama,History
tt0017392	movie	Silver Fingers	Silver Fingers	0	1926	\N	50	Action,Drama
tt0017416	movie	The Son of the Sheik	The Son of the Sheik	0	1926	\N	68	Adventure,Drama,Romance
tt0017421	movie	Spangles	Spangles	0	1926	\N	77	Drama,Romance
tt0017472	movie	Tin Gods	Tin Gods	0	1926	\N	90	Drama
tt0017659	movie	The Bandit's Son	The Bandit's Son	0	1927	\N	50	Western
tt0017743	movie	Chang: A Drama of the Wilderness	Chang: A Drama of the Wilderness	0	1927	\N	69	Adventure,Documentary,Drama
tt0017818	movie	Don Mike	Don Mike	0	1927	\N	60	Romance,Western
tt0017866	movie	Fast and Furious	Fast and Furious	0	1927	\N	60	Comedy,Sport
tt0017925	movie	The General	The General	0	1926	\N	78	Action,Adventure,Comedy
tt0017946	movie	Good Time Charley	Good Time Charley	0	1927	\N	70	Drama
tt0018045	movie	The Chess Player	Le joueur d'échecs	0	1927	\N	135	Drama,Fantasy,War
tt0018051	movie	The Kid Brother	The Kid Brother	0	1927	\N	82	Comedy,Drama,Family
tt0018058	movie	A Kiss in a Taxi	A Kiss in a Taxi	0	1927	\N	70	Comedy,Romance
tt0018159	movie	A Million Bid	A Million Bid	0	1927	\N	70	Drama,Romance
tt0018169	movie	The Mojave Kid	The Mojave Kid	0	1927	\N	50	Western
tt0018338	movie	Rookies	Rookies	0	1927	\N	70	Comedy
tt0018414	movie	Slightly Used	Slightly Used	0	1927	\N	70	Comedy
tt0018578	movie	Wings	Wings	0	1927	\N	144	Action,Drama,Romance
tt0018584	movie	The Wizard	The Wizard	0	1927	\N	60	Horror,Mystery,Sci-Fi
tt0018618	movie	Across to Singapore	Across to Singapore	0	1928	\N	85	Crime,Drama,Romance
tt0018638	movie	Alias Jimmy Valentine	Alias Jimmy Valentine	0	1928	\N	88	Drama
tt0018644	movie	Anarkali	Anarkali	0	1930	\N	118	\N
tt0018727	movie	Brotherly Love	Brotherly Love	0	1928	\N	67	Comedy
tt0018737	movie	Pandora's Box	Die Büchse der Pandora	0	1929	\N	109	Crime,Drama,Romance
tt0018742	movie	The Cameraman	The Cameraman	0	1928	\N	76	Comedy,Drama,Family
tt0018748	movie	Captain Swagger	Captain Swagger	0	1928	\N	65	Drama
tt0018770	movie	The Fall of the House of Usher	La chute de la maison Usher	0	1928	\N	72	Drama,Fantasy,Horror
tt0018773	movie	The Circus	The Circus	0	1928	\N	72	Comedy,Family,Romance
tt0018839	movie	The Docks of New York	The Docks of New York	0	1928	\N	76	Crime,Drama,Film-Noir
tt0018868	movie	The Escape	The Escape	0	1928	\N	60	Drama
tt0018870	movie	Excess Baggage	Excess Baggage	0	1928	\N	72	Comedy
tt0018902	movie	Flying Romeos	Flying Romeos	0	1928	\N	70	Comedy
tt0018909	movie	Four Sons	Four Sons	0	1928	\N	100	Drama,War
tt0018949	movie	Golf Widows	Golf Widows	0	1928	\N	56	Comedy,Romance,Sport
tt0018951	movie	The Good-Bye Kiss	The Good-Bye Kiss	0	1928	\N	90	Action,Comedy,Romance
tt0019103	movie	Skirts	A Little Bit of Fluff	0	1928	\N	72	Comedy
tt0019114	movie	Love Over Night	Love Over Night	0	1928	\N	60	Comedy,Crime,Romance
tt0019132	movie	The Man from Headquarters	The Man from Headquarters	0	1928	\N	60	Crime,Drama,Mystery
tt0019233	movie	On Trial	On Trial	0	1928	\N	91	Drama,Mystery,Romance
tt0019252	movie	Partners in Crime	Partners in Crime	0	1928	\N	65	Action,Adventure,Comedy
tt0019301	movie	Quick Triggers	Quick Triggers	0	1928	\N	53	Action,Adventure,Romance
tt0019319	movie	Restless Youth	Restless Youth	0	1928	\N	65	Drama
tt0019348	movie	Sal of Singapore	Sal of Singapore	0	1928	\N	70	Drama
tt0019374	movie	Shiraz	Shiraz	0	1928	\N	97	Drama,History,Romance
tt0019429	movie	Street Angel	Street Angel	0	1928	\N	102	Drama
tt0019448	movie	Taxi 13	Taxi 13	0	1928	\N	64	Comedy,Crime,Drama
tt0019534	movie	Virgin Lips	Virgin Lips	0	1928	\N	59	Action,Drama,Romance
tt0019558	movie	The Wedding March	The Wedding March	0	1928	\N	113	Drama
tt0019563	movie	West of Zanzibar	West of Zanzibar	0	1928	\N	65	Drama,Horror,Mystery
tt0019574	movie	White Shadows in the South Seas	White Shadows in the South Seas	0	1928	\N	88	Drama,Romance
tt0019589	movie	The Woman Disputed	The Woman Disputed	0	1928	\N	108	Drama,History,Romance
tt0019632	movie	All at Sea	All at Sea	0	1929	\N	59	Comedy
tt0019646	movie	L'Argent	L'argent	0	1928	\N	195	Drama,Romance
tt0019657	movie	Atlantik	Atlantik	0	1929	\N	114	Drama,History
tt0019658	movie	Atlantic	Atlantic	0	1929	\N	90	Drama
tt0019668	movie	Bachelor's Club	Bachelor's Club	0	1929	\N	\N	Action,Comedy
tt0019684	movie	Behind That Curtain	Behind That Curtain	0	1929	\N	91	Adventure,Crime,Mystery
tt0019703	movie	Blaze o' Glory	Blaze o' Glory	0	1929	\N	78	Crime,Musical,War
tt0019709	movie	The Bondman	The Bondman	0	1929	\N	\N	Adventure
tt0019726	movie	Broadway Babies	Broadway Babies	0	1929	\N	86	Drama,Musical
tt0019729	movie	The Broadway Melody	The Broadway Melody	0	1929	\N	100	Drama,Musical,Romance
tt0019757	movie	The Charlatan	The Charlatan	0	1929	\N	60	Mystery,Romance,Thriller
tt0019760	movie	Man with a Movie Camera	Chelovek s kino-apparatom	0	1929	\N	68	Documentary
tt0019775	movie	The Clue of the New Pin	The Clue of the New Pin	0	1929	\N	81	Crime,Mystery
tt0019811	movie	Desert Nights	Desert Nights	0	1929	\N	62	Drama
tt0019813	movie	The Desert Song	The Desert Song	0	1929	\N	123	Action,Musical,Romance
tt0019823	movie	Disraeli	Disraeli	0	1929	\N	90	Biography,Drama,History
tt0019839	movie	The Duke Steps Out	The Duke Steps Out	0	1929	\N	62	Comedy,Drama,Romance
tt0019856	movie	Evangeline	Evangeline	0	1929	\N	87	Drama
tt0019896	movie	Fox Movietone Follies of 1929	Fox Movietone Follies of 1929	0	1929	\N	80	Comedy,Musical,Romance
tt0019936	movie	Gold Diggers of Broadway	Gold Diggers of Broadway	0	1929	\N	101	Comedy,Musical
tt0019986	movie	His Captive Woman	His Captive Woman	0	1929	\N	80	Adventure,Crime,Drama
tt0019987	movie	His First Command	His First Command	0	1929	\N	65	Action,Adventure,Comedy
tt0020018	movie	In Old Arizona	In Old Arizona	0	1928	\N	95	Drama,Western
tt0020021	movie	In the Headlines	In the Headlines	0	1929	\N	70	Drama
tt0020022	movie	Indira	Indira	0	1929	\N	\N	\N
tt0020026	movie	Innocents of Paris	Innocents of Paris	0	1929	\N	78	Musical,Romance
tt0020034	movie	It's a Great Life	It's a Great Life	0	1929	\N	93	Comedy,Musical,Romance
tt0020078	movie	The Last Performance	The Last Performance	0	1929	\N	68	Drama,Horror,Romance
tt0020082	movie	The Laughing Lady	The Laughing Lady	0	1929	\N	80	Drama
tt0020112	movie	The Love Parade	The Love Parade	0	1929	\N	107	Comedy,Musical,Romance
tt0020121	movie	Lucky Boy	Lucky Boy	0	1929	\N	77	Comedy,Drama,Musical
tt0020123	movie	Lucky in Love	Lucky in Love	0	1929	\N	76	Comedy,Musical
tt0020143	movie	Marianne	Marianne	0	1929	\N	111	Drama,Musical,Romance
tt0020187	movie	Mother's Boy	Mother's Boy	0	1929	\N	82	Drama,Musical
tt0020210	movie	Navy Blues	Navy Blues	0	1929	\N	77	Comedy,Drama
tt0020217	movie	New York Nights	New York Nights	0	1929	\N	82	Crime,Drama,Music
tt0020234	movie	Oh, Yeah?	Oh, Yeah?	0	1929	\N	74	Action,Comedy,Drama
tt0020238	movie	On with the Show!	On with the Show!	0	1929	\N	104	Comedy,Musical,Romance
tt0020241	movie	One Hysterical Night	One Hysterical Night	0	1929	\N	75	Comedy,Romance
tt0020247	movie	Our Modern Maidens	Our Modern Maidens	0	1929	\N	76	Comedy,Drama
tt0020253	movie	The Pagan	The Pagan	0	1929	\N	83	Drama,Music,Romance
tt0020256	movie	Pals of the Prairie	Pals of the Prairie	0	1929	\N	53	Western
tt0020258	movie	Paris Bound	Paris Bound	0	1929	\N	73	Drama,Romance
tt0020260	movie	Parivartan	Parivartan	0	1929	\N	\N	\N
tt0020272	movie	The Pirate of Panama	The Pirate of Panama	0	1929	\N	220	Action,Adventure,Drama
tt0020286	movie	A Throw of Dice	Prapanch Pash	0	1929	\N	74	Adventure,Drama,Romance
tt0020323	movie	The Rescue	The Rescue	0	1929	\N	96	Adventure,Romance
tt0020332	movie	Rio Rita	Rio Rita	0	1929	\N	140	Comedy,Musical,Western
tt0020336	movie	Chasing Rainbows	Chasing Rainbows	0	1930	\N	96	Comedy,Drama,Musical
tt0020390	movie	Señor Americano	Señor Americano	0	1929	\N	71	Western
tt0020421	movie	Smiling Irish Eyes	Smiling Irish Eyes	0	1929	\N	90	Drama,Music,Romance
tt0020425	movie	So This Is College	So This Is College	0	1929	\N	98	Comedy,Drama,Romance
tt0020436	movie	The Sophomore	The Sophomore	0	1929	\N	73	Comedy,Romance
tt0020442	movie	Spite Marriage	Spite Marriage	0	1929	\N	76	Comedy
tt0020461	movie	The Studio Murder Mystery	The Studio Murder Mystery	0	1929	\N	62	Adventure,Crime,Mystery
tt0020466	movie	Sunny Side Up	Sunnyside Up	0	1929	\N	121	Comedy,Musical
tt0020471	movie	Synthetic Sin	Synthetic Sin	0	1929	\N	72	Comedy
tt0020479	movie	The Taming of the Shrew	The Taming of the Shrew	0	1929	\N	63	Comedy,Romance
tt0020488	movie	Their Own Desire	Their Own Desire	0	1929	\N	65	Drama,Romance
tt0020492	movie	The Thirteenth Chair	The Thirteenth Chair	0	1929	\N	72	Drama,Mystery
tt0020494	movie	This Thing Called Love	This Thing Called Love	0	1929	\N	72	Comedy,Romance
tt0020498	movie	Thunder	Thunder	0	1929	\N	86	Action,Drama,Romance
tt0020538	movie	Untamed	Untamed	0	1929	\N	86	Drama
tt0020546	movie	Vénus	Vénus	0	1929	\N	100	Comedy,Romance
tt0020568	movie	Week-End Wives	Week-End Wives	0	1929	\N	86	Comedy
tt0020570	movie	The White Hell of Pitz Palu	Die weiße Hölle vom Piz Palü	0	1929	\N	75	Action,Adventure,Drama
tt0020572	movie	Welcome Danger	Welcome Danger	0	1929	\N	113	Comedy
tt0020596	movie	The Wolf of Wall Street	The Wolf of Wall Street	0	1929	\N	90	Drama
tt0020598	movie	The Woman I Love	The Woman I Love	0	1929	\N	70	Crime,Drama,Mystery
tt0020629	movie	All Quiet on the Western Front	All Quiet on the Western Front	0	1930	\N	152	Drama,War
tt0020646	movie	The Apache Kid's Escape	The Apache Kid's Escape	0	1930	\N	61	Drama,Western
tt0020668	movie	The Bat Whispers	The Bat Whispers	0	1930	\N	83	Crime,Drama,Horror
tt0020673	movie	Beau Ideal	Beau Ideal	0	1931	\N	79	Adventure,Romance,War
tt0020686	movie	The Big House	The Big House	0	1930	\N	87	Crime,Drama,Thriller
tt0020695	movie	The Bishop Murder Case	The Bishop Murder Case	0	1929	\N	88	Crime,Drama,Mystery
tt0020704	movie	The Boudoir Diplomat	The Boudoir Diplomat	0	1930	\N	68	Comedy,Romance
tt0020724	movie	Call of the Flesh	Call of the Flesh	0	1930	\N	100	Musical,Romance
tt0020749	movie	Caught Short	Caught Short	0	1930	\N	75	Comedy
tt0020754	movie	Charley's Aunt	Charley's Aunt	0	1930	\N	88	Comedy
tt0020815	movie	The Dawn Patrol	The Dawn Patrol	0	1930	\N	108	Action,Drama,War
tt0020821	movie	The Devil to Pay!	The Devil to Pay!	0	1930	\N	72	Comedy,Romance
tt0020838	movie	Doughboys	Doughboys	0	1930	\N	79	Comedy,Romance,War
tt0020873	movie	Fast and Loose	Fast and Loose	0	1930	\N	70	Comedy,Romance
tt0020891	movie	The Florodora Girl	The Florodora Girl	0	1930	\N	79	Drama,Musical,Mystery
tt0020896	movie	For the Defense	For the Defense	0	1930	\N	65	Crime,Drama,Romance
tt0020902	movie	Free and Easy	Free and Easy	0	1930	\N	92	Comedy,Musical
tt0020919	movie	The Girl Said No	The Girl Said No	0	1930	\N	93	Comedy,Romance
tt0020934	movie	The Grand Parade	The Grand Parade	0	1930	\N	70	Comedy,Drama,Romance
tt0020956	movie	Heads Up	Heads Up	0	1930	\N	76	Comedy,Musical,Romance
tt0020977	movie	Hit the Deck	Hit the Deck	0	1929	\N	103	Comedy,Musical,Romance
tt0020985	movie	Holiday	Holiday	0	1930	\N	91	Comedy,Drama
tt0020997	movie	In Gay Madrid	In Gay Madrid	0	1930	\N	82	Drama,Musical,Romance
tt0021025	movie	King of Jazz	King of Jazz	0	1930	\N	99	Comedy,Musical
tt0021029	movie	Kismet	Kismet	0	1930	\N	90	Adventure,Fantasy,Musical
tt0021069	movie	The Life of the Party	The Life of the Party	0	1930	\N	79	Comedy,Musical
tt0021078	movie	Little Accident	Little Accident	0	1930	\N	82	Comedy
tt0021097	movie	Love Comes Along	Love Comes Along	0	1930	\N	77	Drama
tt0021106	movie	Madam Satan	Madam Satan	0	1930	\N	116	Comedy,Drama,Musical
tt0021114	movie	Man Trouble	Man Trouble	0	1930	\N	85	Crime,Drama,Music
tt0021165	movie	Murder!	Murder!	0	1930	\N	92	Crime,Drama,Mystery
tt0021178	movie	New Moon	New Moon	0	1930	\N	78	Drama,Musical,Romance
tt0021185	movie	No, No, Nanette	No, No, Nanette	0	1930	\N	98	Comedy,Musical
tt0021189	movie	Not So Dumb	Not So Dumb	0	1930	\N	76	Comedy,Romance
tt0021209	movie	On the Level	On the Level	0	1930	\N	65	Action,Comedy,Crime
tt0021217	movie	One Romantic Night	One Romantic Night	0	1930	\N	73	Comedy,Romance
tt0021230	movie	Parade of the West	Parade of the West	0	1930	\N	66	Western
tt0021282	movie	Rain or Shine	Rain or Shine	0	1930	\N	88	Comedy,Drama,Romance
tt0021287	movie	Reaching for the Moon	Reaching for the Moon	0	1930	\N	91	Comedy,Romance
tt0021307	movie	The Rogue Song	The Rogue Song	0	1930	\N	104	Musical,Romance
tt0021323	movie	A Royal Romance	A Royal Romance	0	1930	\N	66	Comedy,Drama,Romance
tt0021359	movie	Shadow of the Law	Shadow of the Law	0	1930	\N	69	Crime,Drama,Mystery
tt0021385	movie	Skinner Steps Out	Skinner Steps Out	0	1929	\N	70	Comedy
tt0021459	movie	Temptation	Temptation	0	1930	\N	66	Drama,Romance
tt0021478	movie	To Oblige a Lady	To Oblige a Lady	0	1931	\N	70	Comedy
tt0021532	movie	A Warm Corner	A Warm Corner	0	1930	\N	104	Comedy,Romance
tt0021549	movie	Whoopee!	Whoopee!	0	1930	\N	93	Comedy,Musical,Romance
tt0021594	movie	The Light of the World	Alam Ara	0	1931	\N	124	Drama,Fantasy
tt0021604	movie	Always Goodbye	Always Goodbye	0	1931	\N	62	Drama
tt0021607	movie	An American Tragedy	An American Tragedy	0	1931	\N	96	Crime,Drama,Romance
tt0021622	movie	Arrowsmith	Arrowsmith	0	1931	\N	108	Drama
tt0021636	movie	Bad Sister	Bad Sister	0	1931	\N	68	Drama
tt0021708	movie	Bachelor's Folly	The Calendar	0	1931	\N	80	Drama
tt0021716	movie	Captivation	Captivation	0	1931	\N	68	Drama
tt0021749	movie	City Lights	City Lights	0	1931	\N	87	Comedy,Drama,Romance
tt0021750	movie	City Streets	City Streets	0	1931	\N	83	Crime,Drama,Film-Noir
tt0021759	movie	A Connecticut Yankee	A Connecticut Yankee	0	1931	\N	95	Comedy,Family,Fantasy
tt0021768	movie	Cracked Nuts	Cracked Nuts	0	1931	\N	65	Comedy,Musical,Romance
tt0021779	movie	Dancing Dynamite	Dancing Dynamite	0	1931	\N	67	Action,Crime,Drama
tt0021799	movie	Dirigible	Dirigible	0	1931	\N	100	Adventure
tt0021807	movie	Don't Bet on Women	Don't Bet on Women	0	1931	\N	70	Comedy,Romance
tt0021813	movie	Dr. Josser, K.C.	Dr. Josser, K.C.	0	1931	\N	71	Comedy,Sport
tt0021826	movie	East Lynne	East Lynne	0	1931	\N	102	Drama,Romance
tt0021828	movie	East of Borneo	East of Borneo	0	1931	\N	77	Adventure,Horror,Romance
tt0021884	movie	Frankenstein	Frankenstein	0	1931	\N	70	Drama,Horror,Sci-Fi
tt0021885	movie	A Free Soul	A Free Soul	0	1931	\N	93	Crime,Drama,Romance
tt0021933	movie	Guilty Hands	Guilty Hands	0	1931	\N	69	Crime,Drama
tt0022074	movie	The Smiling Lieutenant	The Smiling Lieutenant	0	1931	\N	93	Comedy,Musical,Romance
tt0022100	movie	M	M - Eine Stadt sucht einen Mörder	0	1931	\N	99	Crime,Mystery,Thriller
tt0022117	movie	The Man in Possession	The Man in Possession	0	1931	\N	84	Comedy
tt0022124	movie	Marner Parey	Marner Parey	0	1931	\N	\N	\N
tt0022139	movie	Men with Wings	Men with Wings	0	1938	\N	105	Action,Drama,Romance
tt0022173	movie	Murder by the Clock	Murder by the Clock	0	1931	\N	76	Crime,Horror,Mystery
tt0022251	movie	Pardon Us	Pardon Us	0	1931	\N	56	Comedy,Crime,Drama
tt0022254	movie	Parlor, Bedroom and Bath	Parlor, Bedroom and Bath	0	1931	\N	73	Comedy
tt0022268	movie	Platinum Blonde	Platinum Blonde	0	1931	\N	89	Comedy,Romance
tt0022273	movie	Politics	Politics	0	1931	\N	73	Comedy,Romance
tt0022279	movie	Private Lives	Private Lives	0	1931	\N	84	Comedy,Drama,Romance
tt0022283	movie	The Prodigal	The Prodigal	0	1931	\N	76	Musical,Romance
tt0022286	movie	The Public Enemy	The Public Enemy	0	1931	\N	83	Crime,Drama
tt0022307	movie	Resurrection	Resurrection	0	1931	\N	81	Drama
tt0022316	movie	The Ridin' Fool	The Ridin' Fool	0	1931	\N	58	Western
tt0022344	movie	Scareheads	Scareheads	0	1931	\N	67	Crime,Drama
tt0022357	movie	The Secret 6	The Secret Six	0	1931	\N	83	Crime,Drama
tt0022373	movie	Sherlock Holmes' Fatal Hour	The Sleeping Cardinal	0	1931	\N	72	Crime,Mystery
tt0022395	movie	The Skin Game	The Skin Game	0	1931	\N	85	Drama
tt0022397	movie	Skippy	Skippy	0	1931	\N	85	Comedy,Drama,Family
tt0022412	movie	Son of India	Son of India	0	1931	\N	73	Drama,Romance
tt0022422	movie	The Spirit of Notre Dame	The Spirit of Notre Dame	0	1931	\N	80	Drama,Sport
tt0022435	movie	Strangers May Kiss	Strangers May Kiss	0	1931	\N	81	Drama,Romance
tt0022440	movie	The Struggle	The Struggle	0	1931	\N	87	Drama
tt0022453	movie	Susan Lenox (Her Fall and Rise)	Susan Lenox (Her Fall and Rise)	0	1931	\N	76	Drama,Romance
tt0022469	movie	Ten Cents a Dance	Ten Cents a Dance	0	1931	\N	75	Crime,Drama,Romance
tt0022495	movie	Trader Horn	Trader Horn	0	1931	\N	122	Action,Adventure,Drama
tt0022718	movie	Boudu Saved from Drowning	Boudu sauvé des eaux	0	1932	\N	85	Comedy
tt0022752	movie	Chandidas	Chandidas	0	1932	\N	133	Drama
tt0022827	movie	Doctor X	Doctor X	0	1932	\N	76	Comedy,Crime,Horror
tt0022835	movie	Dr. Jekyll and Mr. Hyde	Dr. Jekyll and Mr. Hyde	0	1931	\N	98	Horror,Sci-Fi
tt0022879	movie	A Farewell to Arms	A Farewell to Arms	0	1932	\N	80	Drama,Romance,War
tt0022913	movie	Freaks	Freaks	0	1932	\N	64	Drama,Horror
tt0023088	movie	The Kid from Spain	The Kid from Spain	0	1932	\N	96	Comedy,Musical,Romance
tt0023264	movie	Nice Women	Nice Women	0	1931	\N	70	Comedy,Romance
tt0023270	movie	The Night Rider	The Night Rider	0	1932	\N	72	Western
tt0023410	movie	Rome Express	Rome Express	0	1932	\N	94	Adventure,Crime,Drama
tt0023424	movie	The Savage Girl	The Savage Girl	0	1932	\N	66	Adventure,Comedy
tt0023427	movie	Scarface	Scarface	0	1932	\N	93	Action,Crime,Drama
tt0023464	movie	Shopworn	Shopworn	0	1932	\N	72	Drama,Romance
tt0023470	movie	The Sign of the Cross	The Sign of the Cross	0	1932	\N	125	Drama,History
tt0023551	movie	Tarzan the Ape Man	Tarzan the Ape Man	0	1932	\N	100	Action,Adventure,Romance
tt0023732	movie	Abe Hayat	Abe Hayat	0	1933	\N	\N	Drama
tt0023794	movie	Berkeley Square	Berkeley Square	0	1933	\N	88	Fantasy,Romance
tt0023841	movie	Brewster's Millions	Brewster's Millions	0	1935	\N	80	Comedy,Musical
tt0023943	movie	The Devil's Brother	The Devil's Brother	0	1933	\N	90	Comedy,Musical
tt0023955	movie	Doctor Bull	Doctor Bull	0	1933	\N	77	Comedy,Drama,Romance
